,UniqueID,no_intake_question,no_retest1_question,no_retest2_question,SET_program_num,ETO_PROGRAM,SET_admin_num,baseline_type,enroll_SET_type_num,enroll_SET_type,cycle_1_1,cycle_1_2,phase_1_1,phase_1_2,cycle_new,phase_new,newly_enrolled,early_or_end,intake,retest,GRYD_Zone_num,INTERVIEW_DATE_FB,ENROLLMENT_DATE_1,AGE_1_FB,SEX_1,GROUP_POSITION_1,group_position,TATTOO_REMOVE_1,comments_page1_1,S1,S2,S3,S4x,S5x,S7x,S6ax,S6b_Other_Activities,S9,S10,S10_num,S10x,S10z,S11a,S11a_Comments,S11b,S12,S13,S14,S16,ME17,ME18,ME19,ME20a,ME20b,ME20x,ME22_ER,P22,P23,P24,P25,P26,C1a,C1b,C2a,C2b,C3a,C3b,C4a,C4b,C5a,C5b,Group_name_part1,PUSH_1,PULL_1,FS89_foster_now,FS89_foster_past,FS89_group_now,FS89_group_past,FS89_adopted_now,FS89_adopted_past,FS89_parents_now,FS89_parents_past,FS89_relatives_now,FS89_relatives_past,FS89_spouse_now,FS89_spouse_past,FS89_boygirlfriend_now,FS89_boygirlfriend_past,FS89_alone_now,FS89_alone_past,FS90_younger,FS90_teenagers,FS90_20_29_adults,FS90_30_49_adults,FS90_older_adults,F1,F2,F3,IF_NO_FAMILY_TEXT,no_fam_num,F4,F5,FS91,FS92,FS93,FS94,FS95,FS96,FS97,FS98,FS100,FS101,FS102,FS103,FS104,FS105,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16a,F16bx,F17x,F18,F19,F20,F21,F22x,F23x,F24x,F25x,F26,F27,F28x,F29,F31x,F31b,group_name_part2,no_group_num,G2,G3a,G3b,EG1,EG2_most,EG2_youngest,EG2_oldest,EG3,EG4x,G5,G5_num,G6,G7,G8,G9,X11_FIXED,G10x,G11,G12x,G13,G14x,G15,G16,G17,G18,G19,G20,G21,G22a,G22bx,G23x,G24,G25,G26,G27,G28x,G29x,G30x,G31x,G32,G33,G34x,G35,G36x,G36b,G37,X18,X19,X20,X21,X22,A1,A1_Description,A2,A2_Description,A3,A3_Description,A4,O1_other_group_name,no_othgp_num,O4,O5,O6,O7x,O8,O9,X12_FIXED,O10,O11,O12,O13,O14,O15,O16,O17,O18,O19a,O19b,O20x,O21,O22,O23,O24,X10,X11,X12,X13,X14,X15,X16,X17,IC1,IC2,IC3,IC4,IC5,IC6,IC7,IC8_Not_Honest,Completed_by_CIW,CIW_CLIENT_ID,CIW_INTERVIEW_DATE,CIW_COMPLETED_DATE,CIW1,CIW2,CIW3,CIW4,CIW5,CIW6_COMMENTS
2726,38756, , , ,1,1,1, ,1,intake,1,777,2,777,1,2,1,777,1,777,21,4/4/2017,4/4/2017,16,2,2,2,0,Blank,0.0,0.0,0.0,40.0,0.0,0.0,0.0,777,7.0,6.0,6,0.0,0.0,0.0,777,0.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,2.0,5.0,5.0,5.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,No group,777,777,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,3.0,0,0,10,777,1.0,5.0,7.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0,5.0,1.0,5.0,3.0,1.0,5.0,5.0,5.0,No group,0.0,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,1.0,School friends,0.0,777,0.0,777,0,School friends,1.0,5.0,0.0,5.0,5.0,5.0,7.0,2,1.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,3.0,4.0,9.0,2.0,9.0,9.0,9.0,2.0,1.0,,,,,,,,Blank,777,Southeast 3-10-157-1, , ,,,,,,no page 17 completed
2727,38964, , , ,1,1,1, ,1,intake,1,777,2,777,1,2,999,999,1,777,21,5/24/2017,4/25/2017,17,1,3,3,0,Blank,0.0,0.0,0.0,40.0,0.0,0.0,1.0,GRYD Male Workshops,2.0,2.0,2,1.0,1.0,1.0,Friend was murdered,1.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,45.0,0.0,,0.0,,0.0,,0.0,,Homies,No. The homies are always there for me.,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0,0,7,777,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Homies,1.0,11.0,0.0,,6.0,17.0,12.0,60.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,5.0,3,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,777,0.0,777,0.0,777,0,No other group,0.0,,,,,,,9,,,,,,,,,,,,,,,,,1.0,3.0,9.0,4.0,4.0,9.0,3.0,3.0,4.0,1.0,4.0,1.0,3.0,3.0,3.0,Blank,777,Southeast 3-10-158-1, , ,,,,,,no page 17 completed
2728,39167, , , ,1,1,1, ,1,intake,1,777,2,777,1,2,1,777,1,777,21,5/4/2017,5/4/2017,15,2,2,2,0,Blank,1.0,0.0,0.0,40.0,5.0,0.0,0.0,777,4.0,2.0,2,1.0,0.0,1.0,Found out she is pregnant,1.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,5.0,2.0,3.0,3.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,No group,777,777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,1.0,0.0,2,20,11,777,1.0,1.0,2.0,5.0,2.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,5.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,No group,0.0,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,School friends,0.0,777,0.0,777,0,School friends,1.0,5.0,5.0,5.0,2.0,2.0,2.0,2,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,3.0,3.0,9.0,2.0,9.0,9.0,9.0,0.0,2.0,3.0,2.0,4.0,4.0,0.0,3.0,4.0,Blank,777,Southeast 3-10-159-1, , ,,,,,,no page 17 completed
2729,39576, , , ,1,1,1, ,1,intake,1,777,999,999,1, ,999,999,1,777,21,12/10/2017,5/24/2017,19,1,3,3,0,Blank,0.0,0.0,0.0,40.0,8.0,0.0,8.0,Park and recreation,1.0,1.0,1,1.0,1.0,1.0,Friend was shot and killed in the hood,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,1.0,1.0,0.0,,1.0,2.0,0.0,,0.0,,No group,777,777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,999,5,7,777,1.0,1.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,1.0,4.0,1.0,1.0,1.0,5.0,3.0,4.0,5.0,2.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,3.0,No group,0.0,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,1.0,School/Park and recreation,1.0,Football,1.0,In the hood,0,"Other groups-school, football in the hood",1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,3.0,4.0,Blank,999,Southeast 3-10-160-1,9/9/1999,9/9/1999,1.0,3.0,3.0,3.0,0.0,Client is doing very well
2730,40055, , , ,1,1,1, ,1,intake,1,777,2,777,1,2,1,777,1,777,21,7/18/2017,7/11/2017,15,2,2,2,0,Blank,0.0,0.0,0.0,40.0,0.0,0.0,2.0,Job readiness,5.0,2.0,2,1.0,0.0,1.0,Rocky relationship with boyfriend,1.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,4.0,3.0,5.0,5.0,1.0,2.0,5.0,0.0,,0.0,,0.0,,0.0,,0.0,,No group,777,777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,4.0,2.0,1,10,8,777,1.0,1.0,5.0,3.0,2.0,5.0,3.0,3.0,3.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,5.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,No group,0.0,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0,School friends,0.0,777,0.0,777,0,School friends,1.0,3.0,3.0,1.0,2.0,3.0,3.0,2,3.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,3.0,5.0,4.0,2.0,9.0,2.0,9.0,9.0,9.0,0.0,0.0,3.0,2.0,0.0,4.0,0.0,4.0,4.0,Blank,777,Southeast 3-10-162-1,7/18/2017,7/18/2017,4.0,2.0,0.0,4.0,9.0,Blank
2731,40384, , , ,1,1,1, ,1,intake,1,777,2,777,1,2,1,777,1,777,21,8/7/2017,7/28/2017,14,2,2,2,0,Blank,0.0,0.0,0.0,40.0,5.0,0.0,0.0,777,0.0,0.0,0,1.0,0.0,0.0,777,0.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,1.0,2.0,5.0,3.0,2.0,2.0,5.0,5.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,No group,777,777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1,5,9,777,1.0,1.0,1.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,4.0,1.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,1.0,5.0,1.0,1.0,1.0,5.0,3.0,2.0,5.0,3.0,4.0,3.0,5.0,4.0,2.0,5.0,3.0,5.0,2.0,5.0,No group,0.0,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,School friends,0.0,777,0.0,777,0,School friends,1.0,5.0,5.0,5.0,0.0,1.0,3.0,2,4.0,5.0,3.0,2.0,3.0,3.0,1.0,5.0,2.0,2.0,2.0,4.0,1.0,4.0,5.0,3.0,2.0,9.0,2.0,9.0,9.0,9.0,0.0,0.0,2.0,3.0,1.0,4.0,0.0,4.0,4.0,Blank,999,Southeast 3-10-163-1,8/7/2017,8/7/2017,1.0,4.0,4.0,4.0,9.0,Progress is uprising
2732,40490, , , ,1,1,1, ,1,intake,1,777,2,777,1,2,999,999,1,777,21,9/7/2017,8/3/2017,19,1,1,1,0,Blank,1.0,0.0,0.0,40.0,12.0,0.0,8.0,"Football, church, volunteer",2.0,1.0,1,1.0,1.0,1.0,Friend was killed by rival neighborhood,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,0.0,,0.0,,0.0,,0.0,,0.0,,No group,777,777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0,0,6,777,1.0,1.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,5.0,4.0,5.0,5.0,2.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,5.0,1.0,3.0,No group,0.0,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,church / school,1.0,football,0.0,777,0,No name,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0,4.0,3.0,0.0,3.0,4.0,Blank,777,Southeast 3-10-167-1,9/7/2017,9/7/2017,3.0,2.0,4.0,3.0,0.0,client is doing well
2733,40490, , , ,1,1,2, ,2,retest1,1,777,777,7,1,7,999,999,777,1,21,1/30/2018,8/3/2017,19,1,1,1,0,Blank,1.0,0.0,0.0,34.0,10.0,0.0,6.0,"Football, Church, Volunteer",2.0,1.0,1,1.0,1.0,1.0,Friend was killed by rival neighborhood,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,0.0,,0.0,,0.0,,0.0,,0.0,,No group,777,777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0,0,6,777,1.0,1.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,5.0,4.0,5.0,5.0,2.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,5.0,1.0,3.0,No group,0.0,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,Church/school,1.0,Football,0.0,777,1,Football,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0,4.0,3.0,0.0,3.0,4.0,Blank,999,Southeast 3-10-167-1,1/30/2018,1/30/2018,2.0,2.0,4.0,3.0,0.0,Client is doing well
2734,40489, , , ,1,1,1, ,1,intake,1,777,2,777,1,2,999,999,1,777,21,9/7/2017,8/3/2017,19,1,1,1,0,Blank,1.0,0.0,0.0,40.0,10.0,0.0,10.0,"Football, church, volunteer",2.0,2.0,2,1.0,1.0,1.0,Friend was shot and killed,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,0.0,,0.0,,0.0,,0.0,,0.0,,No group,777,777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0,0,6,777,1.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,5.0,4.0,5.0,5.0,2.0,5.0,3.0,5.0,5.0,2.0,2.0,2.0,5.0,1.0,3.0,No group,0.0,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,church / school,1.0,football,1.0,friend in hood,0,No name,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,4.0,3.0,0.0,3.0,4.0,Blank,777,Southeast 3-10-169-1,9/7/2017,9/7/2017,3.0,2.0,4.0,3.0,0.0,client is doing very well
2735,40489, , , ,1,1,2, ,2,retest1,1,777,777,7,1,7,999,999,777,1,21,1/30/2018,8/3/2017,19,1,1,1,0,Blank,1.0,0.0,0.0,35.0,8.0,0.0,8.0,"Volunteer, football, Church",2.0,2.0,2,1.0,1.0,1.0,Friend was shot and killed,,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,0.0,,0.0,,0.0,,0.0,,0.0,,No group,777,777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0,999,6,777,1.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,5.0,4.0,5.0,5.0,2.0,5.0,3.0,5.0,5.0,2.0,2.0,2.0,5.0,1.0,3.0,No group,0.0,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,Church/school,1.0,Football,1.0,Friends in Hood,1,Football,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,4.0,3.0,0.0,3.0,4.0,Blank,999,Southeast 3-10-169-1,1/30/2018,1/30/2018,3.0,2.0,4.0,3.0,0.0,Client was great!
2736,28185, , , ,1,1,1, ,1,intake,1,777,2,777,1,2,1,777,1,777,21,9/9/1999,7/23/2015,24,2,2,2,0,Blank,1.0,1.0,1.0,25.0,5.0,20.0,15.0,Singing,4.0,3.0,3,1.0,0.0,1.0,Best fried brother was murder [sic] by 18yr boy,0.0,1.0,5.0,3.0,1.0,1.0,5.0,1.0,2.0,1.0,5.0,3.0,4.0,4.0,2.0,2.0,4.0,0.0,,0.0,,0.0,,0.0,,0.0,,No name,999,999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,4.0,1.0,5,20,16,777,1.0,5.0,7.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0,5.0,3.0,3.0,4.0,4.0,3.0,2.0,5.0,1.0,3.0,No name,1.0,8.0,0.0,,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,"Church, job, and school",1.0,Church choir and praise team,0.0,777,0,No name,1.0,5.0,5.0,5.0,2.0,1.0,4.0,3,5.0,5.0,4.0,4.0,4.0,5.0,1.0,5.0,1.0,1.0,1.0,5.0,4.0,1.0,4.0,2.0,4.0,0.0,3.0,0.0,4.0,0.0,2.0,1.0,,,,,,,,Blank,777,Southeast 3-10-17-1, , ,,,,,,no page 17 completed
2737,40488, , , ,1,1,1, ,1,intake,1,777,2,777,1,2,999,999,1,777,21,9/8/2017,8/3/2017,22,1,1,1,0,Blank,1.0,0.0,0.0,40.0,10.0,0.0,8.0,"Football, volunteer, church",1.0,1.0,1,1.0,0.0,1.0,witness a friend shot and killed,0.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,0.0,,0.0,,0.0,,0.0,,0.0,,No group,777,777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,0,5,9,777,1.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,5.0,4.0,4.0,5.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,3.0,No group,0.0,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,church / school,1.0,football,0.0,777,0,No name,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,4.0,3.0,0.0,3.0,4.0,Blank,777,Southeast 3-10-170-1,9/8/2017,9/8/2017,3.0,2.0,4.0,3.0,0.0,client is doing well
2738,40488, , , ,1,1,2, ,2,retest1,1,777,777,7,1,7,999,999,777,1,21,1/30/2018,8/3/2017,22,1,1,1,0,Blank,1.0,0.0,0.0,34.0,8.0,0.0,8.0,"Football, Church, Volunteer",1.0,1.0,1,1.0,0.0,1.0,Witness a friend get shot and killed,0.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,0.0,,0.0,,0.0,,0.0,,0.0,,No group,777,777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,0,5,9,777,1.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,5.0,4.0,4.0,5.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,3.0,No group,0.0,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,Church/school,1.0,Football,0.0,777,1,Football,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,3.0,0.0,3.0,4.0,Blank,999,Southeast 3-10-170-1,1/30/2018,1/30/2018,3.0,2.0,4.0,3.0,0.0,Client is doing good
2739,40487, , , ,1,1,1, ,1,intake,1,777,2,777,1,2,999,999,1,777,21,9/8/2017,8/3/2017,24,1,1,1,0,Blank,1.0,0.0,0.0,38.0,12.0,0.0,8.0,"Football, Volunteer, Church",1.0,1.0,1,1.0,0.0,1.0,Friend got shot but did not die.,0.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,2.0,4.0,5.0,5.0,4.0,4.0,0.0,,0.0,,0.0,,0.0,,0.0,,No group,777,777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,0,0,8,777,1.0,2.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,3.0,5.0,3.0,4.0,5.0,2.0,5.0,1.0,5.0,5.0,3.0,2.0,2.0,5.0,1.0,3.0,No group,0.0,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,1.0,Church,1.0,Football,0.0,777,0,No name,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,4.0,Blank,777,Southeast 3-10-171-1,9/8/2017,9/8/2017,3.0,2.0,3.0,3.0,0.0,Client is doing well
2740,40487, , , ,1,1,2, ,2,retest1,1,777,777,7,1,7,999,999,777,1,21,1/30/2018,8/3/2017,24,1,1,1,0,Blank,1.0,0.0,0.0,34.0,10.0,0.0,6.0,"Church, Volunteer, Football",1.0,1.0,1,1.0,0.0,1.0,Friend was shot but did not die,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,0.0,,0.0,,0.0,,0.0,,0.0,,No group,777,777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,0,0,8,777,1.0,2.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,3.0,5.0,4.0,4.0,5.0,2.0,5.0,1.0,5.0,5.0,3.0,2.0,2.0,5.0,1.0,3.0,No group,0.0,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,1.0,Church,1.0,Football,0.0,777,1,Football,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,4.0,Blank,999,Southeast 3-10-171-1,1/30/2018,1/30/2018,,,,,0.0,Client is doing in school
